customer_id,gender,age,age_group,city,state,registration_date,customer_tier,total_orders,total_spent
CUST00037481,female,55,46-55,Pune,Maharashtra,2023-07-24,Platinum,6,62486.56
CUST00037482,female,44,36-45,Kolkata,West Bengal,2023-06-09,Platinum,7,139755.68
CUST00037483,male,21,18-25,Palwal,Haryana,2023-10-04,Silver,3,8232.76
CUST00037484,male,42,36-45,Udaipur,Rajasthan,2023-07-31,Platinum,3,53736.87
CUST00037485,female,39,36-45,New Delhi,Delhi,2023-12-03,Platinum,5,116366.96
CUST00037486,male,52,46-55,Sohna,Haryana,2023-12-26,Silver,1,954.3
CUST00037487,male,18,18-25,Durgapur,West Bengal,2024-04-13,Platinum,5,118109.19
CUST00037488,female,28,26-35,Vadodara,Gujarat,2023-09-03,Platinum,6,292381.06
CUST00037489,male,44,36-45,Lucknow,UP,2023-11-22,Platinum,3,73479.05
CUST00037490,male,26,26-35,Ahmedabad,Gujarat,2023-11-07,Gold,3,24858.77
CUST00037491,female,60,56-65,Jaipur,Rajasthan,2024-01-10,Silver,3,5905.07
CUST00037492,male,64,56-65,Madurai,Tamil Nadu,2023-10-10,Silver,1,2242.76
CUST00037493,female,22,18-25,Vadodara,Gujarat,2024-05-27,Platinum,7,133693.02
CUST00037494,male,31,26-35,Amritsar,Punjab,2024-01-24,Silver,1,10551.56
CUST00037495,male,34,26-35,Kolkata,West Bengal,2024-01-11,Platinum,4,122742.25
CUST00037496,female,21,18-25,Ludhiana,Punjab,2024-05-05,Platinum,2,186965.33
CUST00037497,female,59,56-65,Mumbai,Maharashtra,2023-09-13,Silver,2,19266.5
CUST00037498,male,45,36-45,Chennai,Tamil Nadu,2024-03-16,Platinum,8,163101.24
CUST00037499,male,31,26-35,Surat,Gujarat,2023-08-07,Gold,5,44502.29
CUST00037500,male,25,18-25,Kolkata,West Bengal,2024-05-04,Silver,3,9328.3
CUST00037501,female,42,36-45,Chennai,Tamil Nadu,2023-10-25,Platinum,8,211929.51
CUST00037502,male,21,18-25,Faridabad,Haryana,2023-09-29,Platinum,2,204570.36
CUST00037503,female,43,36-45,Kota,Rajasthan,2023-12-04,Platinum,4,159041.57
CUST00037504,male,30,26-35,Vadodara,Gujarat,2023-12-17,Platinum,3,95546.25
CUST00037505,male,35,26-35,Mysore,Karnataka,2024-05-03,Platinum,2,53724.86
CUST00037506,male,23,18-25,Coimbatore,Tamil Nadu,2024-04-02,Platinum,5,57990.99
CUST00037507,female,24,18-25,Jaipur,Rajasthan,2023-11-05,Platinum,9,136667.67
CUST00037508,female,46,46-55,Agra,UP,2024-03-26,Silver,5,18394.05
CUST00037509,female,69,65+,Vadodara,Gujarat,2023-10-04,Gold,4,23376.62
CUST00037510,female,55,46-55,Kolkata,West Bengal,2023-06-22,Platinum,6,58842.21
CUST00037511,female,35,26-35,New Delhi,Delhi,2024-05-06,Platinum,5,313629.96
CUST00037512,female,33,26-35,Udaipur,Rajasthan,2024-04-26,Platinum,3,63674.81
CUST00037513,male,22,18-25,Kanpur,UP,2024-04-05,Platinum,8,371649.24
CUST00037514,female,33,26-35,Howrah,West Bengal,2024-05-30,Gold,2,21985.96
CUST00037515,female,24,18-25,Bangalore,Karnataka,2023-08-14,Platinum,7,164974.09
CUST00037516,female,65,56-65,Howrah,West Bengal,2024-04-24,Silver,6,9706.76
CUST00037517,male,20,18-25,Jodhpur,Rajasthan,2023-11-18,Platinum,3,150750.27
CUST00037518,male,26,26-35,Palwal,Haryana,2023-08-28,Platinum,5,148881.66
CUST00037519,male,45,36-45,Amritsar,Punjab,2024-01-19,Platinum,5,112936.7
CUST00037520,female,32,26-35,Amritsar,Punjab,2024-04-05,Platinum,6,63257.87
CUST00037521,male,49,46-55,Mumbai,Maharashtra,2024-02-23,Gold,4,20022.1
CUST00037522,male,22,18-25,Kota,Rajasthan,2023-10-03,Platinum,6,140889.31
CUST00037523,female,53,46-55,Noida,UP,2024-04-24,Silver,7,6472.41
CUST00037524,male,22,18-25,Chennai,Tamil Nadu,2023-06-16,Gold,5,39372.88
CUST00037525,male,20,18-25,Surat,Gujarat,2023-08-30,Platinum,4,64528.43
CUST00037526,female,33,26-35,Chennai,Tamil Nadu,2024-04-30,Platinum,6,65806.65
CUST00037527,female,38,36-45,Patiala,Punjab,2023-09-27,Platinum,10,200225.02
CUST00037528,female,36,36-45,Ahmedabad,Gujarat,2023-10-29,Platinum,6,115552.2
CUST00037529,female,27,26-35,Agra,UP,2024-04-21,Platinum,3,156542.77
CUST00037530,female,37,36-45,Jaipur,Rajasthan,2024-05-04,Platinum,6,160092.73
CUST00037531,male,23,18-25,Rajkot,Gujarat,2024-02-23,Platinum,6,189674.83
CUST00037532,female,39,36-45,Dwarka,Delhi,2024-02-09,Platinum,7,301662.36
CUST00037533,male,72,65+,Panipat,Haryana,2023-12-17,Platinum,5,94435.96
CUST00037534,male,27,26-35,Howrah,West Bengal,2024-03-03,Platinum,5,182949.41
CUST00037535,male,26,26-35,Noida,UP,2023-11-08,Platinum,9,358557.68
CUST00037536,female,19,18-25,Varanasi,UP,2024-03-15,Silver,3,10943.96
CUST00037537,male,36,36-45,Surat,Gujarat,2024-03-04,Platinum,2,98469.48
CUST00037538,male,39,36-45,Vadodara,Gujarat,2023-07-27,Platinum,6,94292.85
CUST00037539,female,23,18-25,Agra,UP,2023-10-30,Platinum,3,219995.85
CUST00037540,female,42,36-45,Lucknow,UP,2023-06-10,Platinum,3,70393.89
CUST00037541,female,28,26-35,Palwal,Haryana,2023-06-20,Platinum,4,202393.13
CUST00037542,female,44,36-45,Bangalore,Karnataka,2023-08-04,Platinum,6,310599.51
CUST00037543,female,42,36-45,Sohna,Haryana,2023-07-31,Platinum,3,86272.33
CUST00037544,female,43,36-45,Nagpur,Maharashtra,2024-03-18,Platinum,6,205294.77
CUST00037545,male,53,46-55,Mumbai,Maharashtra,2023-09-09,Platinum,7,72736.09
CUST00037546,male,19,18-25,Jaipur,Rajasthan,2023-07-17,Platinum,7,143684.97
CUST00037547,male,23,18-25,Mangalore,Karnataka,2024-02-28,Platinum,5,72806.26
CUST00037548,male,40,36-45,Amritsar,Punjab,2024-04-11,Platinum,4,69107.14
CUST00037549,female,65,56-65,Dwarka,Delhi,2023-12-07,Platinum,6,92168.95
CUST00037550,female,27,26-35,Faridabad,Haryana,2023-10-13,Platinum,10,451874.22
CUST00037551,female,20,18-25,New Delhi,Delhi,2023-07-14,Platinum,6,163986.51
CUST00037552,male,34,26-35,Mumbai,Maharashtra,2023-11-22,Platinum,5,243991.9
CUST00037553,female,24,18-25,New Delhi,Delhi,2023-12-22,Silver,1,2683.08
CUST00037554,male,61,56-65,Thane,Maharashtra,2023-11-02,Gold,5,40477.3
CUST00037555,male,24,18-25,Bangalore,Karnataka,2023-12-22,Platinum,4,143036.54
CUST00037556,male,25,18-25,Alwar,Rajasthan,2024-02-18,Gold,5,43508.68
CUST00037557,male,29,26-35,Dwarka,Delhi,2024-01-09,Platinum,6,200143.66
CUST00037558,female,34,26-35,Mysore,Karnataka,2023-09-23,Gold,2,31539.78
CUST00037559,female,23,18-25,Chennai,Tamil Nadu,2023-10-10,Gold,4,24194.49
CUST00037560,female,39,36-45,Jaipur,Rajasthan,2024-03-30,Platinum,5,243649.01
CUST00037561,male,39,36-45,Coimbatore,Tamil Nadu,2023-06-02,Platinum,5,101437.02
CUST00037562,male,27,26-35,Durgapur,West Bengal,2023-08-04,Gold,3,24021.32
CUST00037563,male,29,26-35,Kolkata,West Bengal,2023-11-21,Platinum,5,75088.38
CUST00037564,female,33,26-35,Delhi NCR,Delhi,2024-02-26,Platinum,4,189342.81
CUST00037565,female,43,36-45,Jaipur,Rajasthan,2024-03-07,Platinum,2,67459.88
CUST00037566,female,28,26-35,Kanpur,UP,2023-07-19,Gold,2,34096.97
CUST00037567,female,48,46-55,Jodhpur,Rajasthan,2024-05-29,Platinum,7,62415.87
CUST00037568,male,52,46-55,Mysore,Karnataka,2023-12-28,Silver,3,1469.44
CUST00037569,female,21,18-25,Mangalore,Karnataka,2024-04-15,Platinum,7,273648.62
CUST00037570,female,26,26-35,Jodhpur,Rajasthan,2023-08-22,Platinum,3,151289.35
CUST00037571,female,21,18-25,Madurai,Tamil Nadu,2023-09-22,Platinum,11,96665.5
CUST00037572,female,21,18-25,Gurugram,Haryana,2024-01-08,Gold,6,24702.97
CUST00037573,male,40,36-45,Patiala,Punjab,2024-02-04,Platinum,7,50772.14
CUST00037574,male,26,26-35,Gurugram,Haryana,2023-08-25,Platinum,5,85462.98
CUST00037575,male,33,26-35,Madurai,Tamil Nadu,2023-10-23,Platinum,5,91329.93
CUST00037576,male,59,56-65,Thane,Maharashtra,2023-06-17,Platinum,6,58574.62
CUST00037577,female,43,36-45,Patiala,Punjab,2023-07-27,Silver,1,1005.78
CUST00037578,male,29,26-35,Nagpur,Maharashtra,2024-04-20,Platinum,6,305854.48
CUST00037579,male,23,18-25,New Delhi,Delhi,2023-10-08,Platinum,7,139235.97
CUST00037580,male,44,36-45,Howrah,West Bengal,2023-08-18,Platinum,8,372435.25
CUST00037581,male,29,26-35,Patiala,Punjab,2024-04-01,Gold,4,34369.58
CUST00037582,female,44,36-45,Alwar,Rajasthan,2024-05-14,Platinum,5,118770.76
CUST00037583,female,31,26-35,Delhi NCR,Delhi,2023-07-29,Platinum,12,364067.64
CUST00037584,female,48,46-55,Sohna,Haryana,2024-04-02,Platinum,7,62051.46
CUST00037585,male,30,26-35,Sohna,Haryana,2023-08-27,Platinum,3,65227.31
CUST00037586,male,46,46-55,Nagpur,Maharashtra,2023-06-05,Gold,10,41128.43
CUST00037587,female,32,26-35,Kota,Rajasthan,2024-03-01,Platinum,6,172079.01
CUST00037588,male,38,36-45,Bangalore,Karnataka,2024-02-24,Platinum,7,84716.68
CUST00037589,female,22,18-25,Chennai,Tamil Nadu,2024-05-08,Silver,4,11570.51
CUST00037590,female,31,26-35,Chennai,Tamil Nadu,2023-08-24,Platinum,5,175832.63
CUST00037591,male,27,26-35,Varanasi,UP,2023-09-23,Gold,3,30501.63
CUST00037592,female,40,36-45,Rajkot,Gujarat,2024-01-26,Platinum,4,88438.09
CUST00037593,female,54,46-55,Rajkot,Gujarat,2024-03-16,Platinum,6,77679.6
CUST00037594,male,46,46-55,Faridabad,Haryana,2023-09-26,Platinum,7,51237.33
CUST00037595,male,42,36-45,Madurai,Tamil Nadu,2023-11-23,Platinum,12,401302.32
CUST00037596,male,20,18-25,Panipat,Haryana,2023-10-19,Platinum,8,195421.14
CUST00037597,female,31,26-35,Varanasi,UP,2024-02-29,Platinum,6,279867.0
CUST00037598,male,23,18-25,Dwarka,Delhi,2024-05-16,Platinum,7,293448.81
CUST00037599,male,20,18-25,Durgapur,West Bengal,2024-04-23,Platinum,4,339223.42
CUST00037600,male,50,46-55,Patiala,Punjab,2024-01-10,Gold,5,46901.57
CUST00037601,male,54,46-55,Mysore,Karnataka,2023-11-16,Gold,4,29881.06
CUST00037602,male,42,36-45,Agra,UP,2024-04-02,Platinum,4,208743.07
CUST00037603,female,38,36-45,Howrah,West Bengal,2024-05-13,Platinum,5,118053.95
CUST00037604,female,29,26-35,Mumbai,Maharashtra,2024-03-24,Platinum,6,89743.56
CUST00037605,male,41,36-45,Agra,UP,2024-03-07,Platinum,3,121584.05
CUST00037606,male,45,36-45,Palwal,Haryana,2023-10-22,Platinum,9,498782.4
CUST00037607,male,49,46-55,Ludhiana,Punjab,2023-09-29,Gold,7,21584.39
CUST00037608,male,65,56-65,Madurai,Tamil Nadu,2023-10-06,Platinum,5,69667.05
CUST00037609,male,26,26-35,Nagpur,Maharashtra,2024-03-05,Platinum,4,320683.06
CUST00037610,male,34,26-35,Patiala,Punjab,2024-04-16,Gold,5,26031.34
CUST00037611,female,41,36-45,Howrah,West Bengal,2023-12-27,Platinum,6,102459.46
CUST00037612,female,49,46-55,Gurugram,Haryana,2024-03-11,Gold,5,20411.85
CUST00037613,female,51,46-55,Rajkot,Gujarat,2024-04-21,Gold,6,41470.5
CUST00037614,female,25,18-25,Patiala,Punjab,2023-09-19,Silver,1,696.31
CUST00037615,male,47,46-55,New Delhi,Delhi,2023-11-14,Gold,5,35365.36
CUST00037616,male,22,18-25,Alwar,Rajasthan,2024-02-14,Platinum,7,340578.51
CUST00037617,male,26,26-35,Vadodara,Gujarat,2023-09-01,Platinum,8,196827.46
CUST00037618,male,36,36-45,Sohna,Haryana,2023-08-04,Gold,2,21806.45
CUST00037619,male,24,18-25,Lucknow,UP,2023-07-01,Gold,3,23003.21
CUST00037620,female,30,26-35,Lucknow,UP,2023-07-15,Platinum,9,107299.4
CUST00037621,male,25,18-25,Coimbatore,Tamil Nadu,2023-10-23,Silver,3,8978.53
CUST00037622,male,30,26-35,Bangalore,Karnataka,2023-09-09,Platinum,6,306907.5
CUST00037623,female,21,18-25,Pune,Maharashtra,2024-02-20,Platinum,5,202697.34
CUST00037624,male,50,46-55,Jaipur,Rajasthan,2023-08-13,Platinum,6,135393.26
CUST00037625,female,19,18-25,Howrah,West Bengal,2023-10-22,Platinum,5,110151.26
CUST00037626,male,43,36-45,Coimbatore,Tamil Nadu,2023-11-04,Silver,0,0.0
CUST00037627,male,27,26-35,Coimbatore,Tamil Nadu,2024-01-19,Platinum,6,343188.71
CUST00037628,male,29,26-35,Ludhiana,Punjab,2023-09-13,Platinum,6,244143.29
CUST00037629,female,25,18-25,Noida,UP,2023-06-21,Platinum,6,172499.14
CUST00037630,female,33,26-35,Jalandhar,Punjab,2023-12-09,Platinum,5,129600.45
CUST00037631,male,29,26-35,Kolkata,West Bengal,2023-12-22,Platinum,3,99607.95
CUST00037632,male,38,36-45,Bangalore,Karnataka,2023-07-15,Platinum,7,157319.01
CUST00037633,female,31,26-35,Amritsar,Punjab,2024-02-22,Platinum,6,438873.14
CUST00037634,male,27,26-35,Chennai,Tamil Nadu,2023-12-08,Platinum,8,268158.32
CUST00037635,female,29,26-35,Noida,UP,2023-12-13,Platinum,3,115934.72
CUST00037636,male,31,26-35,Kolkata,West Bengal,2023-08-06,Platinum,4,56309.99
CUST00037637,male,31,26-35,Ludhiana,Punjab,2023-09-21,Platinum,6,101089.57
CUST00037638,female,44,36-45,Kota,Rajasthan,2024-04-05,Platinum,4,72760.39
CUST00037639,female,52,46-55,Alwar,Rajasthan,2024-05-12,Platinum,6,119442.68
CUST00037640,female,30,26-35,Vadodara,Gujarat,2024-03-15,Platinum,4,132990.26
CUST00037641,male,42,36-45,Nagpur,Maharashtra,2023-07-01,Gold,5,38412.82
CUST00037642,male,41,36-45,Jalandhar,Punjab,2023-06-29,Platinum,5,217492.35
CUST00037643,female,24,18-25,Kolkata,West Bengal,2024-02-27,Platinum,3,141850.34
CUST00037644,female,43,36-45,Udaipur,Rajasthan,2023-08-07,Platinum,5,137111.29
CUST00037645,male,33,26-35,Jodhpur,Rajasthan,2024-01-07,Platinum,4,254426.97
CUST00037646,female,35,26-35,Patiala,Punjab,2023-12-23,Platinum,7,167944.48
CUST00037647,male,29,26-35,Mangalore,Karnataka,2023-09-26,Platinum,5,543994.58
CUST00037648,female,34,26-35,Varanasi,UP,2024-05-10,Platinum,7,207649.0
CUST00037649,female,25,18-25,Jaipur,Rajasthan,2023-06-14,Platinum,4,112341.7
CUST00037650,female,32,26-35,Howrah,West Bengal,2024-03-14,Platinum,1,165917.54
CUST00037651,male,20,18-25,Panipat,Haryana,2024-02-21,Platinum,4,295012.57
CUST00037652,female,41,36-45,Chennai,Tamil Nadu,2024-01-05,Platinum,9,252085.79
CUST00037653,male,26,26-35,Mysore,Karnataka,2024-05-24,Platinum,8,121812.38
CUST00037654,female,25,18-25,Bangalore,Karnataka,2023-09-11,Platinum,6,127315.35
CUST00037655,female,26,26-35,Pune,Maharashtra,2023-09-15,Gold,2,35695.37
CUST00037656,male,42,36-45,Bangalore,Karnataka,2023-08-19,Platinum,7,155093.74
CUST00037657,female,37,36-45,Thane,Maharashtra,2023-10-17,Platinum,6,291714.79
CUST00037658,male,49,46-55,Mangalore,Karnataka,2024-02-21,Platinum,6,104296.04
CUST00037659,male,43,36-45,Lucknow,UP,2023-12-06,Platinum,5,113848.25
CUST00037660,female,44,36-45,Madurai,Tamil Nadu,2023-08-08,Platinum,9,144085.87
CUST00037661,female,22,18-25,Durgapur,West Bengal,2023-12-25,Silver,2,16817.63
CUST00037662,male,38,36-45,Surat,Gujarat,2023-08-11,Platinum,2,81316.68
CUST00037663,male,43,36-45,Chennai,Tamil Nadu,2024-04-01,Platinum,4,120676.46
CUST00037664,female,42,36-45,Varanasi,UP,2024-02-26,Platinum,6,135103.28
CUST00037665,female,58,56-65,Jalandhar,Punjab,2023-08-20,Silver,3,3789.68
CUST00037666,female,35,26-35,Agra,UP,2024-05-31,Platinum,5,123596.26
CUST00037667,female,26,26-35,Udaipur,Rajasthan,2024-02-11,Gold,3,49537.51
CUST00037668,female,54,46-55,Vadodara,Gujarat,2024-03-07,Gold,3,26451.34
CUST00037669,male,28,26-35,Kota,Rajasthan,2023-11-20,Platinum,5,93432.95
CUST00037670,male,39,36-45,Udaipur,Rajasthan,2024-01-07,Gold,4,22957.8
CUST00037671,male,33,26-35,Panipat,Haryana,2024-01-04,Platinum,6,198255.55
CUST00037672,male,48,46-55,Vadodara,Gujarat,2023-12-20,Gold,7,29767.96
CUST00037673,male,21,18-25,Howrah,West Bengal,2023-10-24,Platinum,8,291237.84
CUST00037674,male,41,36-45,Alwar,Rajasthan,2024-02-09,Silver,3,8590.06
CUST00037675,female,35,26-35,Madurai,Tamil Nadu,2024-04-12,Platinum,4,203128.92
CUST00037676,female,35,26-35,Patiala,Punjab,2023-08-09,Silver,3,10304.33
CUST00037677,male,24,18-25,Palwal,Haryana,2024-02-21,Gold,7,47713.3
CUST00037678,female,33,26-35,Gurugram,Haryana,2023-10-03,Platinum,7,377601.84
CUST00037679,female,53,46-55,Palwal,Haryana,2024-01-28,Platinum,4,105378.06
CUST00037680,male,23,18-25,Kanpur,UP,2024-03-03,Platinum,3,70591.83
CUST00037681,female,59,56-65,Thane,Maharashtra,2024-01-09,Gold,3,28063.83
CUST00037682,female,22,18-25,Vadodara,Gujarat,2023-07-13,Platinum,7,79221.53
CUST00037683,female,39,36-45,Faridabad,Haryana,2023-08-24,Platinum,8,187625.87
CUST00037684,male,42,36-45,Pune,Maharashtra,2023-08-14,Platinum,3,57815.67
CUST00037685,male,39,36-45,Kanpur,UP,2023-11-01,Silver,0,0.0
CUST00037686,male,22,18-25,Chennai,Tamil Nadu,2024-05-09,Platinum,6,120265.54
CUST00037687,female,48,46-55,New Delhi,Delhi,2024-01-01,Platinum,10,124709.03
CUST00037688,male,55,46-55,Vadodara,Gujarat,2024-05-06,Silver,3,6457.85
CUST00037689,female,37,36-45,Jaipur,Rajasthan,2023-10-08,Platinum,6,117084.79
CUST00037690,male,46,46-55,Palwal,Haryana,2024-04-02,Platinum,6,75132.58
CUST00037691,female,24,18-25,Udaipur,Rajasthan,2023-10-01,Platinum,4,100303.53
CUST00037692,female,52,46-55,Madurai,Tamil Nadu,2024-01-31,Gold,5,27466.03
CUST00037693,female,35,26-35,Vadodara,Gujarat,2024-05-22,Silver,2,7011.42
CUST00037694,male,65,56-65,Nagpur,Maharashtra,2023-11-28,Gold,6,24754.88
CUST00037695,female,26,26-35,Varanasi,UP,2024-01-29,Platinum,5,132582.42
CUST00037696,female,26,26-35,Bangalore,Karnataka,2024-05-14,Platinum,7,143422.24
CUST00037697,male,45,36-45,Noida,UP,2023-12-17,Platinum,6,142436.17
CUST00037698,female,28,26-35,Coimbatore,Tamil Nadu,2023-12-16,Gold,3,44511.56
CUST00037699,female,42,36-45,Coimbatore,Tamil Nadu,2023-09-18,Platinum,6,157638.73
CUST00037700,female,26,26-35,Howrah,West Bengal,2023-07-13,Gold,2,40778.22
CUST00037701,female,36,36-45,Kota,Rajasthan,2023-08-28,Platinum,5,54745.07
CUST00037702,female,41,36-45,Mysore,Karnataka,2023-11-04,Platinum,8,294225.19
CUST00037703,male,59,56-65,Faridabad,Haryana,2023-09-13,Platinum,3,64659.78
CUST00037704,male,40,36-45,Agra,UP,2024-05-12,Platinum,5,72067.18
CUST00037705,female,35,26-35,Mysore,Karnataka,2023-09-06,Platinum,3,264528.92
CUST00037706,female,26,26-35,Gurugram,Haryana,2024-05-20,Platinum,10,238741.95
CUST00037707,female,42,36-45,Bangalore,Karnataka,2023-08-22,Silver,2,14686.04
CUST00037708,male,18,18-25,Madurai,Tamil Nadu,2024-05-01,Silver,3,4373.26
CUST00037709,female,28,26-35,Agra,UP,2024-02-20,Platinum,5,253912.68
CUST00037710,male,26,26-35,Chennai,Tamil Nadu,2023-07-08,Silver,3,19711.07
CUST00037711,female,35,26-35,Chennai,Tamil Nadu,2023-11-27,Platinum,7,75553.16
CUST00037712,female,30,26-35,Gurugram,Haryana,2023-06-13,Platinum,6,139265.12
CUST00037713,female,63,56-65,Madurai,Tamil Nadu,2023-12-25,Platinum,5,81732.62
CUST00037714,female,28,26-35,Mangalore,Karnataka,2023-09-20,Platinum,6,147029.52
CUST00037715,female,29,26-35,Jodhpur,Rajasthan,2023-11-01,Platinum,6,212870.1
CUST00037716,female,27,26-35,Mysore,Karnataka,2023-10-24,Platinum,12,418984.33
CUST00037717,female,19,18-25,Surat,Gujarat,2024-05-26,Platinum,6,95541.79
CUST00037718,female,32,26-35,Kolkata,West Bengal,2024-02-29,Platinum,4,67569.14
CUST00037719,female,24,18-25,Varanasi,UP,2023-07-15,Platinum,6,114132.7
CUST00037720,female,28,26-35,Rajkot,Gujarat,2023-09-30,Platinum,3,111191.24
CUST00037721,male,33,26-35,Kanpur,UP,2023-08-05,Silver,2,13384.53
CUST00037722,female,37,36-45,Dwarka,Delhi,2023-10-16,Platinum,5,138898.58
CUST00037723,male,62,56-65,Bangalore,Karnataka,2023-07-15,Platinum,6,87464.05
CUST00037724,female,26,26-35,Faridabad,Haryana,2024-05-01,Platinum,10,166603.91
CUST00037725,male,45,36-45,Agra,UP,2023-11-04,Platinum,9,191317.0
CUST00037726,female,45,36-45,Patiala,Punjab,2023-08-17,Platinum,8,195747.71
CUST00037727,female,27,26-35,Alwar,Rajasthan,2024-01-17,Platinum,2,58069.54
CUST00037728,male,20,18-25,Amritsar,Punjab,2024-05-04,Gold,2,45300.39
CUST00037729,male,19,18-25,Pune,Maharashtra,2023-06-10,Platinum,2,78608.26
CUST00037730,female,38,36-45,Jaipur,Rajasthan,2024-05-24,Platinum,6,172642.58
CUST00037731,female,45,36-45,Palwal,Haryana,2023-08-27,Platinum,4,95781.51
CUST00037732,male,30,26-35,Coimbatore,Tamil Nadu,2024-01-21,Platinum,4,65242.11
CUST00037733,male,32,26-35,Delhi NCR,Delhi,2023-11-23,Platinum,9,291601.81
CUST00037734,male,27,26-35,Kota,Rajasthan,2024-03-31,Platinum,3,276291.89
CUST00037735,female,24,18-25,Lucknow,UP,2024-03-03,Gold,3,36357.61
CUST00037736,female,21,18-25,Alwar,Rajasthan,2023-08-29,Platinum,5,123899.56
CUST00037737,male,28,26-35,Vadodara,Gujarat,2024-01-14,Platinum,9,212139.92
CUST00037738,female,37,36-45,Patiala,Punjab,2023-11-28,Platinum,4,200070.68
CUST00037739,male,43,36-45,Pune,Maharashtra,2024-04-25,Platinum,7,124080.59
CUST00037740,male,70,65+,Panipat,Haryana,2023-06-07,Silver,2,9263.1
CUST00037741,female,56,56-65,Patiala,Punjab,2023-07-07,Platinum,5,103686.58
CUST00037742,male,31,26-35,Thane,Maharashtra,2024-02-02,Platinum,6,124272.93
CUST00037743,female,18,18-25,Agra,UP,2024-01-29,Silver,1,9087.0
CUST00037744,female,23,18-25,Varanasi,UP,2024-04-14,Platinum,6,97534.56
CUST00037745,male,46,46-55,Panipat,Haryana,2023-07-15,Gold,5,32410.55
CUST00037746,female,28,26-35,Delhi NCR,Delhi,2023-08-26,Platinum,6,145933.15
CUST00037747,female,44,36-45,Lucknow,UP,2023-06-17,Platinum,7,244640.83
CUST00037748,male,41,36-45,Madurai,Tamil Nadu,2023-11-11,Platinum,5,191426.64
CUST00037749,male,44,36-45,Durgapur,West Bengal,2024-04-09,Platinum,5,129837.68
CUST00037750,male,63,56-65,Kolkata,West Bengal,2024-03-29,Platinum,7,123120.95
CUST00037751,female,33,26-35,Palwal,Haryana,2023-07-24,Platinum,1,165752.05
CUST00037752,female,30,26-35,Ludhiana,Punjab,2024-02-22,Platinum,2,58230.25
CUST00037753,female,34,26-35,Kolkata,West Bengal,2024-02-11,Platinum,4,76993.93
CUST00037754,male,40,36-45,Patiala,Punjab,2024-03-15,Platinum,2,79389.2
CUST00037755,male,24,18-25,Noida,UP,2024-05-03,Platinum,8,94124.43
CUST00037756,female,57,56-65,Bangalore,Karnataka,2024-03-03,Gold,5,47686.47
CUST00037757,female,71,65+,Ahmedabad,Gujarat,2023-08-06,Gold,5,25657.44
CUST00037758,female,35,26-35,New Delhi,Delhi,2023-09-16,Platinum,4,58715.47
CUST00037759,male,55,46-55,Panipat,Haryana,2024-02-22,Silver,4,18215.93
CUST00037760,female,25,18-25,Surat,Gujarat,2023-12-10,Platinum,6,152848.54
CUST00037761,female,39,36-45,Sohna,Haryana,2024-03-27,Platinum,10,104416.98
CUST00037762,male,30,26-35,Sohna,Haryana,2023-06-23,Platinum,6,103984.73
CUST00037763,male,46,46-55,Rajkot,Gujarat,2023-08-02,Platinum,5,63058.96
CUST00037764,male,58,56-65,Udaipur,Rajasthan,2023-12-15,Gold,4,24327.83
CUST00037765,male,34,26-35,Nagpur,Maharashtra,2023-06-11,Platinum,4,150801.15
CUST00037766,female,35,26-35,Ahmedabad,Gujarat,2023-12-17,Platinum,5,72548.53
CUST00037767,female,20,18-25,Faridabad,Haryana,2023-06-28,Platinum,7,161063.38
CUST00037768,female,39,36-45,Varanasi,UP,2023-09-28,Platinum,6,102105.01
CUST00037769,female,26,26-35,Sohna,Haryana,2023-11-21,Platinum,4,68758.83
CUST00037770,male,39,36-45,Agra,UP,2023-12-15,Platinum,6,119684.45
CUST00037771,female,34,26-35,Surat,Gujarat,2023-11-14,Gold,2,46345.81
CUST00037772,female,45,36-45,Ludhiana,Punjab,2023-10-31,Platinum,8,333725.06
CUST00037773,male,48,46-55,Kota,Rajasthan,2023-12-15,Platinum,3,61390.97
CUST00037774,male,28,26-35,New Delhi,Delhi,2023-07-11,Platinum,4,144460.35
CUST00037775,female,63,56-65,Jalandhar,Punjab,2024-01-28,Gold,4,33521.56
CUST00037776,female,29,26-35,Thane,Maharashtra,2023-07-29,Platinum,5,239025.63
CUST00037777,male,20,18-25,Kota,Rajasthan,2024-04-01,Platinum,8,203512.73
CUST00037778,male,37,36-45,New Delhi,Delhi,2024-02-29,Platinum,5,106155.69
CUST00037779,male,21,18-25,Delhi NCR,Delhi,2023-11-13,Gold,6,25067.65
CUST00037780,male,64,56-65,Gurugram,Haryana,2023-06-03,Silver,3,4507.04
CUST00037781,female,63,56-65,Alwar,Rajasthan,2024-04-01,Platinum,6,50133.49
CUST00037782,female,40,36-45,Jaipur,Rajasthan,2023-08-08,Platinum,5,72225.16
CUST00037783,female,55,46-55,Surat,Gujarat,2023-08-03,Platinum,7,90655.13
CUST00037784,female,29,26-35,Thane,Maharashtra,2023-07-03,Platinum,8,200945.78
CUST00037785,female,18,18-25,Durgapur,West Bengal,2023-12-06,Platinum,7,362193.66
CUST00037786,female,24,18-25,Surat,Gujarat,2024-01-05,Platinum,4,211716.46
CUST00037787,female,23,18-25,Noida,UP,2023-09-08,Platinum,7,179760.79
CUST00037788,female,41,36-45,New Delhi,Delhi,2023-07-25,Silver,3,19282.29
CUST00037789,male,35,26-35,Dwarka,Delhi,2024-03-24,Platinum,8,419995.88
